"","Phase","week","year","monthname","yearmonth","state","newcases","UE_unweight","UE_weight","CLF_unweight","CLF_weight","scenario","unemp_rt_unweight","unemp_rt_weight"
"341",3,26,2021,"Mar","2021 March","New Jersey",119566,112.000000027617,553192.20573077,993.999999999996,4440971.66364095,"scenario 1",0.112676056365813,0.124565578803363
"342",1,2,2020,"May","2020 May","New Mexico",7694,74.2329754048866,216879.248529957,720.601016534546,951260.123208555,"scenario 1",0.103015363150446,0.227991527489278
"343",1,6,2020,"Jun","2020 June","New Mexico",4454,120.919660587741,208514.464843657,696.818429378325,946971.42499669,"scenario 1",0.173531088572989,0.220190873071366
"344",1,10,2020,"Jul","2020 July","New Mexico",8452,139.20081896532,200287.377627132,704.115288364901,926454.968911047,"scenario 1",0.197696060951286,0.216186845932242
"345",2,13,2020,"Aug","2020 August","New Mexico",4952,130.935161651352,163213.593319406,685.702604172842,912995.89841332,"scenario 1",0.190950363691995,0.178767060841185
"346",2,14,2020,"Sep","2020 September","New Mexico",3890,114.811558494914,138164.832729357,863.845883760766,920828.93329382,"scenario 1",0.132907455662208,0.150043974221292
"347",2,17,2020,"Oct","2020 October","New Mexico",17049,89.0209559271021,128312.93171369,875.767311313686,906594.747457841,"scenario 1",0.101649096486106,0.141532842621788
"348",3,19,2020,"Nov","2020 November","New Mexico",50607,102.268782155428,149946.77945013,802.335686860875,958361.66875653,"scenario 1",0.127463833193751,0.156461578481833
"349",3,21,2020,"Dec","2020 December","New Mexico",46586,98.7066201446043,153095.414230657,774.550465602628,960674.903353051,"scenario 1",0.127437300121958,0.159362354211926
"350",3,22,2021,"Jan","2021 January","New Mexico",30380,85.9034701217197,134954.015617405,715.263314011259,927237.107931637,"scenario 1",0.120100483890283,0.145544235086152
"351",3,24,2021,"Feb","2021 February","New Mexico",11075,117.000000397417,157198.363456266,778.99999999998,926818.841912136,"scenario 1",0.150192555067291,0.169610668609139
"352",3,26,2021,"Mar","2021 March","New Mexico",6640,104.000000724897,134430.894643356,811.99999999998,932665.308086426,"scenario 1",0.128078818626723,0.14413626568696
"353",1,2,2020,"May","2020 May","New York",373682,184.000000000022,3214142.24429967,1764.99999818306,8828727.5059227,"scenario 1",0.104249291892033,0.364054983251378
"354",1,6,2020,"Jun","2020 June","New York",22227,255.000000000052,2662020.15627468,1751.99999813111,9211861.35191083,"scenario 1",0.145547945360768,0.288977444902869
"355",1,10,2020,"Jul","2020 July","New York",22235,288.401548094374,2564080.27052499,1920.06227401394,9217970.18311882,"scenario 1",0.150204267849846,0.278161050598826
"356",2,13,2020,"Aug","2020 August","New York",19010,282.885066969284,2168282.82015465,2028.90231262311,9274308.34341763,"scenario 1",0.13942764282404,0.233794558026914
"357",2,14,2020,"Sep","2020 September","New York",24383,246.44317739726,1903560.16652204,2061.6692898019,9175016.50441653,"scenario 1",0.119535746405254,0.207472124503071
"358",2,17,2020,"Oct","2020 October","New York",50224,177.187822552119,1672601.93924365,2042.35368904773,9027379.85048097,"scenario 1",0.086756678582315,0.185280997027564
"359",3,19,2020,"Nov","2020 November","New York",144652,120.815452112786,1637983.17216665,1938.69573248496,9092483.21363213,"scenario 1",0.0623179027468785,0.180146955862493
"360",3,21,2020,"Dec","2020 December","New York",322370,117.511437712045,1594769.78820499,1895.86364638126,9241651.36873413,"scenario 1",0.0619830639910976,0.172563292486917
"361",3,22,2021,"Jan","2021 January","New York",441124,126.674198751271,1733944.42169767,1869.8510864007,9069495.664259,"scenario 1",0.0677456080179668,0.191184216398138
"362",3,24,2021,"Feb","2021 February","New York",224047,144.580456830167,1688941.12611396,1846.21165606118,9143838.33965082,"scenario 1",0.0783119618790748,0.184708113089679
"363",3,26,2021,"Mar","2021 March","New York",229232,117.500839582194,1481034.48104683,1820.39029651047,9140372.83514362,"scenario 1",0.0645470588408614,0.162032173934135
"364",1,2,2020,"May","2020 May","North Carolina",29514,115.000000000003,1414866.43505782,922.000000000006,4768915.50210125,"scenario 1",0.124728850325382,0.296685155028311
"365",1,6,2020,"Jun","2020 June","North Carolina",37712,138.889941372542,824408.27265901,853.204237866201,4805023.07240144,"scenario 1",0.162786276964464,0.171572177747523
"366",1,10,2020,"Jul","2020 July","North Carolina",58452,159.460352049088,891329.876752618,847.867342862414,4801542.81230746,"scenario 1",0.188072289128093,0.185634057967355
"367",2,13,2020,"Aug","2020 August","North Carolina",47223,119.003427255808,657362.990363177,846.109470586607,4821062.80898117,"scenario 1",0.140647790141509,0.136352297493112
"368",2,14,2020,"Sep","2020 September","North Carolina",37731,99.4732956144068,551495.639840683,1144.89539405528,4828766.60822994,"scenario 1",0.0868841783545544,0.114210456744946
"369",2,17,2020,"Oct","2020 October","North Carolina",64710,78.2235620399288,592815.471837768,1186.07304177508,4845319.63388804,"scenario 1",0.0659517241222003,0.12234806300324
"370",3,19,2020,"Nov","2020 November","North Carolina",89657,72.0916052018728,609826.936682554,1171.27675923505,4851288.17899756,"scenario 1",0.0615495907636339,0.125704125210011
"371",3,21,2020,"Dec","2020 December","North Carolina",175403,59.0047152646525,510958.684540214,1157.01627533579,4990392.55327829,"scenario 1",0.050997307922508,0.102388475272262
"372",3,22,2021,"Jan","2021 January","North Carolina",224183,62.0047152646484,536156.415692593,1204.01627533578,4964261.06460593,"scenario 1",0.0514982368052758,0.108003267498414
"373",3,24,2021,"Feb","2021 February","North Carolina",94654,63.8483859370921,482781.728046132,1224.54120294784,5003365.32360503,"scenario 1",0.0521406595248817,0.0964914006515674
"374",3,26,2021,"Mar","2021 March","North Carolina",55009,52.0000000000052,395096.924716473,1208,4928285.18705972,"scenario 1",0.0430463576158982,0.0801692494894341
"375",1,2,2020,"May","2020 May","North Dakota",2624,43.0000000000275,76476.771127873,888.999999999985,400376.492733165,"scenario 1",0.0483689538807966,0.191012141111995
"376",1,6,2020,"Jun","2020 June","North Dakota",954,55.4280188934388,41052.2743212811,851.303717458569,399203.49530935,"scenario 1",0.0651095698946438,0.102835458115087
"377",1,10,2020,"Jul","2020 July","North Dakota",2895,57.0644411029791,42695.4662971563,916.351790423113,400108.062178705,"scenario 1",0.0622735086015714,0.106709837499067
"378",2,13,2020,"Aug","2020 August","North Dakota",5347,43.618121258362,29119.0208386814,967.451063649194,404834.921897611,"scenario 1",0.0450856099055138,0.0719281348115665
"379",2,14,2020,"Sep","2020 September","North Dakota",10029,37.0000000001311,22910.1762586944,994.999999999982,403207.579501791,"scenario 1",0.0371859296483736,0.0568198055378883
"380",2,17,2020,"Oct","2020 October","North Dakota",22067,27.4367438736685,19084.1170622425,974.145666084065,411031.912041298,"scenario 1",0.0281649293621154,0.0464297698138948
"381",3,19,2020,"Nov","2020 November","North Dakota",35336,23.8208130335136,22779.9016533277,941.391950368516,408723.798282095,"scenario 1",0.0253038206075469,0.0557342189250388
"382",3,21,2020,"Dec","2020 December","North Dakota",13273,21.7644477444258,23986.3486406158,924.241238748208,405840.158716515,"scenario 1",0.0235484490758101,0.059102945150804
"383",3,22,2021,"Jan","2021 January","North Dakota",5111,22.3022746393567,24745.986676112,945.838084655431,400341.209947857,"scenario 1",0.023579378966836,0.0618122393128978
"384",3,24,2021,"Feb","2021 February","North Dakota",2183,17.7028242157528,18080.3958726106,858.84463587822,393577.675404593,"scenario 1",0.0206123709413993,0.0459385707129455
"385",3,26,2021,"Mar","2021 March","North Dakota",3288,20.8623152408867,21319.0234247846,880.431852734544,390928.143754068,"scenario 1",0.0236955480155451,0.0545343786713814
"386",1,2,2020,"May","2020 May","Ohio",35515,76.5889621324183,1153846.41519305,1128.5980171414,5501683.05520936,"scenario 1",0.0678620385373429,0.209726079022402
"387",1,6,2020,"Jun","2020 June","Ohio",16277,149.184981391043,1021103.08163087,1104.50391172966,5549641.22234943,"scenario 1",0.135069672281575,0.18399443148121
"388",1,10,2020,"Jul","2020 July","Ohio",40668,146.838071887308,998580.301564999,1040.64319990794,5608594.00521334,"scenario 1",0.141103186856261,0.178044675837971
"389",2,13,2020,"Aug","2020 August","Ohio",30696,111.263281478646,731367.529997378,1096.33780746778,5621180.88689608,"scenario 1",0.101486312631717,0.130109232332715
"390",2,14,2020,"Sep","2020 September","Ohio",30832,96.0525388910339,626110.100200904,1346.49664439723,5703287.82644819,"scenario 1",0.0713351491002287,0.109780554524604
"391",2,17,2020,"Oct","2020 October","Ohio",61709,67.4129780067373,594953.316047967,1416.08948127543,5718556.32921271,"scenario 1",0.047605027011443,0.104039075913042
"392",3,19,2020,"Nov","2020 November","Ohio",205366,60.647085334565,659837.615737911,1363.04642462342,5672272.18261669,"scenario 1",0.0444937782301292,0.116326860646789
"393",3,21,2020,"Dec","2020 December","Ohio",279317,50.3512323217864,560734.386121762,1304.39150035619,5482106.05919916,"scenario 1",0.0386013189353326,0.102284483384051
"394",3,22,2021,"Jan","2021 January","Ohio",195412,61.5928827173355,657872.68700127,1291.18259665592,5461556.83585389,"scenario 1",0.0477026896713581,0.12045515716004
"395",3,24,2021,"Feb","2021 February","Ohio",71632,60.0384647944748,604271.724236719,1246.31767308124,5464204.89602461,"scenario 1",0.0481726818861864,0.110587310639897
"396",3,26,2021,"Mar","2021 March","Ohio",50143,40.0295210447634,392593.382437294,1226.39274335299,5455591.78004108,"scenario 1",0.0326400504746314,0.071961649306968
"397",1,2,2020,"May","2020 May","Oklahoma",6430,77.0000000000052,484531.930883985,700.000000000001,1815515.87983102,"scenario 1",0.110000000000007,0.266883884777193
"398",1,6,2020,"Jun","2020 June","Oklahoma",7375,121.233177590046,308387.784043426,669.575471439204,1809509.4139909,"scenario 1",0.181059765121718,0.170426183836906
"399",1,10,2020,"Jul","2020 July","Oklahoma",22812,87.222741366531,223341.012305104,648.41509520266,1850183.79410022,"scenario 1",0.13451682727909,0.120712878913588
"400",2,13,2020,"Aug","2020 August","Oklahoma",22150,100.30868217116,219145.050249644,672.646430675723,1853684.89334228,"scenario 1",0.149125421018577,0.118221306672309
"401",2,14,2020,"Sep","2020 September","Oklahoma",28480,97.0189849172695,214151.54349597,800.052713082021,1840134.40256076,"scenario 1",0.121265740782912,0.116378207590681
"402",2,17,2020,"Oct","2020 October","Oklahoma",35553,71.4544024261192,192058.21843,781.667999630783,1830115.58996416,"scenario 1",0.0914127256838842,0.104943217512158
"403",3,19,2020,"Nov","2020 November","Oklahoma",75021,56.2153324866655,195010.72900832,766.006632275715,1847309.61643547,"scenario 1",0.0733875271022868,0.1055647235706
"404",3,21,2020,"Dec","2020 December","Oklahoma",93388,63.8611021538687,239982.178063301,757.200117223972,1818788.24135768,"scenario 1",0.0843384736758819,0.131946189559792
"405",3,22,2021,"Jan","2021 January","Oklahoma",98988,52.3458186623694,202601.560078192,814.133437786023,1863077.26327704,"scenario 1",0.0642963625283837,0.108745656485458
"406",3,24,2021,"Feb","2021 February","Oklahoma",35362,52.5108350020106,195512.886839811,788.121727734393,1841689.95735158,"scenario 1",0.0666278230305401,0.106159500984067
"407",3,26,2021,"Mar","2021 March","Oklahoma",16443,47.8289232239948,172484.831502855,775.180374949601,1788122.83531277,"scenario 1",0.0617003793821592,0.0964613996849296
"408",1,2,2020,"May","2020 May","Oregon",4252,149.000000048889,655414.854349504,795.999999999987,2107025.99284662,"scenario 1",0.187185929709662,0.31106158945103
"409",1,6,2020,"Jun","2020 June","Oregon",4406,199.534791100475,450892.847596906,769.802693779755,2156082.37550833,"scenario 1",0.259202510867756,0.209125983644572
"410",1,10,2020,"Jul","2020 July","Oregon",9834,161.863959622701,358962.886576586,715.937854408991,2093303.59206015,"scenario 1",0.226086606017389,0.171481522287605
"411",2,13,2020,"Aug","2020 August","Oregon",8223,197.956802149502,286246.730302166,759.703107279528,2163014.67746797,"scenario 1",0.260571268239745,0.132336933856245
"412",2,14,2020,"Sep","2020 September","Oregon",6795,172.358951803238,246458.937335819,836.721339180253,2131426.97335295,"scenario 1",0.205993254542905,0.115630955419558
"413",2,17,2020,"Oct","2020 October","Oregon",11414,151.361617050027,237947.681858951,914.358172211852,2178974.24438668,"scenario 1",0.165538649568669,0.109201695463787
"414",3,19,2020,"Nov","2020 November","Oregon",30507,147.627832901439,299872.562582141,891.442155023801,2089739.66335847,"scenario 1",0.165605622383314,0.143497569501174
"415",3,21,2020,"Dec","2020 December","Oregon",38478,141.033766312419,298584.480008119,897.613131344998,2119245.16775466,"scenario 1",0.157120881354634,0.140891900829232
"416",3,22,2021,"Jan","2021 January","Oregon",28508,109.597391217531,246696.417781074,929.718163097864,2111077.43434368,"scenario 1",0.117882381529847,0.116858062033983
"417",3,24,2021,"Feb","2021 February","Oregon",13185,111.826141800646,239615.694657926,943.6779373387,2089540.17023713,"scenario 1",0.11850032450267,0.114673887619367
"418",3,26,2021,"Mar","2021 March","Oregon",9410,114.838747698298,240166.247248135,975.025446334107,2127537.59574929,"scenario 1",0.117780257048744,0.112884607880949
"419",1,2,2020,"May","2020 May","Pennsylvania",76210,195.200039389443,2235615.03180425,1310.0256530282,6360704.27055391,"scenario 1",0.149004745775953,0.351472877328026
"420",1,6,2020,"Jun","2020 June","Pennsylvania",14990,219.017079685681,1351896.38723616,1176.23274976694,6335976.88890474,"scenario 1",0.186202160864062,0.213368263638009
"421",1,10,2020,"Jul","2020 July","Pennsylvania",25647,229.401032603375,1312282.4337856,1237.4361486484,6282499.68066114,"scenario 1",0.18538413707563,0.208879029126748
"422",2,13,2020,"Aug","2020 August","Pennsylvania",22004,215.96548450513,993042.530189628,1261.38029392482,6187996.57963665,"scenario 1",0.171213618561575,0.160478842774011
"423",2,14,2020,"Sep","2020 September","Pennsylvania",25325,164.103393652875,786663.528995512,1296.50029880741,6350994.01924078,"scenario 1",0.126574127135818,0.123864630735324
"424",2,17,2020,"Oct","2020 October","Pennsylvania",48782,120.327408369269,754320.372297683,1391.32438760027,6393421.72055838,"scenario 1",0.0864840790843952,0.117983828576821
"425",3,19,2020,"Nov","2020 November","Pennsylvania",154244,109.518879195168,770870.552581775,1400.52766007926,6307661.93263156,"scenario 1",0.0781982979107818,0.122211773683338
"426",3,21,2020,"Dec","2020 December","Pennsylvania",279181,122.701673343981,837984.957013223,1391.60294292215,6212242.11630846,"scenario 1",0.0881729044682285,0.134892514059189
"427",3,22,2021,"Jan","2021 January","Pennsylvania",201952,92.013078785262,709042.734380598,1433.48871680536,6097234.87891271,"scenario 1",0.0641882127892296,0.116289227569832
"428",3,24,2021,"Feb","2021 February","Pennsylvania",87560,122.71910895918,830622.995891089,1431.47693877735,6298871.25286786,"scenario 1",0.0857290157003831,0.131868546370575
"429",3,26,2021,"Mar","2021 March","Pennsylvania",94721,102.032826250534,665253.258007218,1384.00420942128,6286502.83803392,"scenario 1",0.073722916126967,0.105822470003891
"430",1,2,2020,"May","2020 May","Rhode Island",15826,77.1370018870156,138693.426349085,408.466788047301,528737.38005526,"scenario 1",0.188845223514435,0.262310613133858
"431",1,6,2020,"Jun","2020 June","Rhode Island",1773,138.964027474197,110426.336411147,375.209657537322,544329.906188907,"scenario 1",0.3703636745021,0.202866561538555
"432",1,10,2020,"Jul","2020 July","Rhode Island",1757,131.390127025709,99084.1520310879,507.012270048822,556630.41191012,"scenario 1",0.259145852649792,0.178007075989745
"433",2,13,2020,"Aug","2020 August","Rhode Island",2692,97.1935210026528,82243.8999097716,480.654471956721,536052.00511689,"scenario 1",0.202210791063657,0.153425225770469
"434",2,14,2020,"Sep","2020 September","Rhode Island",3315,101.508369054746,89726.7367154648,526.093210961513,553451.556938531,"scenario 1",0.192947498541607,0.162122114556505
"435",2,17,2020,"Oct","2020 October","Rhode Island",8345,77.089918636083,76243.3180408396,523.080779143339,560628.371106843,"scenario 1",0.147376699182743,0.135996182088169
"436",3,19,2020,"Nov","2020 November","Rhode Island",23915,44.4816396625888,55601.6316975936,509.869299344592,560121.551068231,"scenario 1",0.0872412591222249,0.0992670815674801
"437",3,21,2020,"Dec","2020 December","Rhode Island",36066,63.7486984570237,81596.3314081276,493.621586495373,555698.022940275,"scenario 1",0.129144875753162,0.146835741787221
"438",3,22,2021,"Jan","2021 January","Rhode Island",25224,45.1052454873163,57767.1089988347,471.916761235815,547891.671236381,"scenario 1",0.0955788164192316,0.105435274948562
"439",3,24,2021,"Feb","2021 February","Rhode Island",8926,33.3486555070571,41920.6764603487,510.942610714747,559813.511283764,"scenario 1",0.0652688869703124,0.0748832881225326
"440",3,26,2021,"Mar","2021 March","Rhode Island",10989,34.032797619782,41506.333898057,477.132564495625,560248.832560634,"scenario 1",0.0713277611972638,0.0740855339373954
"441",1,2,2020,"May","2020 May","South Carolina",11861,85.0000000000035,649611.827531941,669.999999999999,2307163.48498772,"scenario 1",0.126865671641796,0.281562980585834
"442",1,6,2020,"Jun","2020 June","South Carolina",24543,130.596602979697,448911.098147335,656.551132856254,2334821.82605642,"scenario 1",0.198913072332311,0.192267818099662
"443",1,10,2020,"Jul","2020 July","South Carolina",52616,116.153957130648,364565.808432448,622.315920040161,2357113.91016583,"scenario 1",0.186647896012611,0.154666181748849
"444",2,13,2020,"Aug","2020 August","South Carolina",29983,92.28593708024,287311.606267795,664.085088071103,2315931.98182029,"scenario 1",0.13896703711311,0.124058741156108
"445",2,14,2020,"Sep","2020 September","South Carolina",28976,85.3721917526013,246807.633989049,815.046799316768,2310786.29314464,"scenario 1",0.104745140799481,0.106806775997091
"446",2,17,2020,"Oct","2020 October","South Carolina",28641,64.7731778378279,258184.044217669,896.788869993324,2342042.83096922,"scenario 1",0.0722279011316343,0.110238822622566
"447",3,19,2020,"Nov","2020 November","South Carolina",40867,48.3025543610376,253533.444543719,878.551889137218,2303362.27512825,"scenario 1",0.054979739908673,0.110071024120425
"448",3,21,2020,"Dec","2020 December","South Carolina",90020,55.4716715479327,299512.556190183,831.079566424506,2214477.91664427,"scenario 1",0.0667465231837963,0.135251995036397
"449",3,22,2021,"Jan","2021 January","South Carolina",135879,55.9352239378009,284538.817711746,830.47135644505,2273571.34120156,"scenario 1",0.0673535860131763,0.125150600095694
"450",3,24,2021,"Feb","2021 February","South Carolina",73437,54.2315602345398,243355.537250322,858.453835750771,2342563.19613065,"scenario 1",0.0631735312675387,0.103884299750072
"451",3,26,2021,"Mar","2021 March","South Carolina",34808,47.8771231376944,210323.612553251,834.65554196484,2395638.7286688,"scenario 1",0.0573615350650978,0.0877943781907895
"452",1,2,2020,"May","2020 May","South Dakota",4998,39.0000000008823,78290.066889697,584.999999887078,456458.930419348,"scenario 1",0.0666666666810435,0.171516124830271
"453",1,6,2020,"Jun","2020 June","South Dakota",1774,45.235378650594,35664.791316368,580.126665652642,473802.903236929,"scenario 1",0.0779750032688192,0.0752734756851701
"454",1,10,2020,"Jul","2020 July","South Dakota",1994,46.5564109273768,35898.6415942802,640.292660405224,464869.793307432,"scenario 1",0.0727111425858177,0.0772230033250178
"455",2,13,2020,"Aug","2020 August","South Dakota",4744,44.018145507517,30464.4756439422,633.321878773643,456672.88425306,"scenario 1",0.0695035920640437,0.0667096223454788
"456",2,14,2020,"Sep","2020 September","South Dakota",8882,35.8865798126181,22012.5711604842,698.902568878529,466940.800127012,"scenario 1",0.0513470423641486,0.0471421027130132
"457",2,17,2020,"Oct","2020 October","South Dakota",23601,24.0000000582653,16789.9772104056,687.999999783114,477210.722884855,"scenario 1",0.0348837210259172,0.0351835707062617
"458",3,19,2020,"Nov","2020 November","South Dakota",34473,23.9746188937227,22818.3276461048,702.692721476861,464575.349614133,"scenario 1",0.0341182115040765,0.0491165268778407
"459",3,21,2020,"Dec","2020 December","South Dakota",18699,16.7287994167316,18020.650403414,669.639062521323,453186.027735806,"scenario 1",0.0249818153584774,0.0397643556961548
"460",3,22,2021,"Jan","2021 January","South Dakota",9093,17.9791691379642,19358.8535186967,677.836467098389,454996.140258299,"scenario 1",0.0265243462260559,0.0425472917368195
"461",3,24,2021,"Feb","2021 February","South Dakota",4170,21.4624457472431,22184.7705354332,671.573513414674,469455.856961193,"scenario 1",0.0319584458268989,0.0472563505310939
"462",3,26,2021,"Mar","2021 March","South Dakota",5352,20.1584519422834,20053.9960649892,654.614460255019,458881.621309656,"scenario 1",0.0307943884014267,0.0437018942004143
"463",1,2,2020,"May","2020 May","Tennessee",22707,108.000000000008,913128.419550274,891.999999999935,3282587.89865806,"scenario 1",0.121076233183874,0.278173333888048
"464",1,6,2020,"Jun","2020 June","Tennessee",20974,142.322084161781,573697.708893297,841.922526866848,3191987.60948138,"scenario 1",0.169044157413654,0.17973055634339
"465",1,10,2020,"Jul","2020 July","Tennessee",62323,159.889150985539,595370.124827974,824.239084645464,3133539.83060978,"scenario 1",0.193983947090199,0.189999220374396
"466",2,13,2020,"Aug","2020 August","Tennessee",49011,121.235862162224,404095.671270208,826.432035623918,3210489.49476956,"scenario 1",0.146697921832974,0.125867308374175
"467",2,14,2020,"Sep","2020 September","Tennessee",42024,82.0339568239951,284808.471445704,994.023157086465,3299169.33581297,"scenario 1",0.0825272089882101,0.0863273274136209
"468",2,17,2020,"Oct","2020 October","Tennessee",65387,70.1551924790794,292863.168726662,1090.51568149902,3323635.33175533,"scenario 1",0.0643321262309996,0.0881153133523799
"469",3,19,2020,"Nov","2020 November","Tennessee",112109,56.9832907270833,310426.761925457,1112.44721029856,3335120.9071352,"scenario 1",0.0512233661063254,0.0930781133785363
"470",3,21,2020,"Dec","2020 December","Tennessee",213079,54.4807196938646,309752.954937369,1068.65380618993,3343175.5162697,"scenario 1",0.0509807005583077,0.0926523161676505
"471",3,22,2021,"Jan","2021 January","Tennessee",140270,52.6795202040953,297170.904642314,1042.56412920654,3333765.77631757,"scenario 1",0.0505288055941346,0.0891397070404164
"472",3,24,2021,"Feb","2021 February","Tennessee",57349,52.220222762391,272883.873229976,989.202368582539,3277202.17203535,"scenario 1",0.0527902322324795,0.0832673295405811
"473",3,26,2021,"Mar","2021 March","Tennessee",26874,50.0000000000036,287874.150862828,965.999999999924,3235744.29875237,"scenario 1",0.0517598343685379,0.0889669035262848
"474",1,2,2020,"May","2020 May","Texas",64906,278.890498302211,3788087.24917199,2404.8214422307,13611235.9284537,"scenario 1",0.1159713953829,0.278305898823864
"475",1,6,2020,"Jun","2020 June","Texas",98894,406.994286936006,2658866.23811984,2268.38228428819,13852086.5886736,"scenario 1",0.179420501453845,0.191946983661935
"476",1,10,2020,"Jul","2020 July","Texas",277026,448.184607246613,2639801.36027028,2319.01301062045,13967622.3630062,"scenario 1",0.193265240511394,0.188994324994203
"477",2,13,2020,"Aug","2020 August","Texas",195900,490.310386346408,2435655.86614833,2436.14455137875,13917263.6186475,"scenario 1",0.201264898697786,0.175009680989648
"478",2,14,2020,"Sep","2020 September","Texas",141578,425.401626689793,2155990.63478943,2970.3216656701,13981732.1199027,"scenario 1",0.143217359791847,0.154200539411024
"479",2,17,2020,"Oct","2020 October","Texas",164935,336.311576407429,2264310.67467635,3146.39032608348,13975311.3048955,"scenario 1",0.106888065863735,0.162022199382647
"480",3,19,2020,"Nov","2020 November","Texas",348340,277.812604218434,2274466.84086474,3139.72385484045,14001326.9888674,"scenario 1",0.0884831332507588,0.162446519724395
"481",3,21,2020,"Dec","2020 December","Texas",481505,262.535954961666,2235292.17871371,3064.42064400495,14016359.9381626,"scenario 1",0.0856722968092766,0.159477367060733
"482",3,22,2021,"Jan","2021 January","Texas",605882,289.604011495696,2305584.24941319,3187.58045406516,13896398.0028982,"scenario 1",0.0908538672730159,0.165912364407838
"483",3,24,2021,"Feb","2021 February","Texas",274843,259.867149520314,1818945.60516015,2731.33369510551,13795968.1277111,"scenario 1",0.0951429515866151,0.13184617334006
"484",3,26,2021,"Mar","2021 March","Texas",139370,299.087298434218,1961554.64450784,2813.86800354824,13935667.8971603,"scenario 1",0.106290450745051,0.140757849496941
"485",1,2,2020,"May","2020 May","Utah",9798,76.5440666242377,223879.106396051,829.704084054306,1568389.56627741,"scenario 1",0.0922546581308954,0.142744577756552
"486",1,6,2020,"Jun","2020 June","Utah",12420,97.0821671840444,142978.707907294,825.314316142302,1598729.25402211,"scenario 1",0.11763053819038,0.0894327213614098
"487",1,10,2020,"Jul","2020 July","Utah",17978,102.661395623969,151470.411178,821.995048882012,1597525.29906396,"scenario 1",0.124892961050797,0.0948156572335667
"488",2,13,2020,"Aug","2020 August","Utah",11911,110.982801857525,101025.131500988,904.340543515722,1572724.76182163,"scenario 1",0.122722355702496,0.0642357353005455
"489",2,14,2020,"Sep","2020 September","Utah",20935,128.349129431652,112611.687377445,975.534176589618,1601624.58662393,"scenario 1",0.131568050112144,0.0703109132551591
"490",2,17,2020,"Oct","2020 October","Utah",41614,116.18540953651,113562.722605078,931.85960399483,1564684.88921737,"scenario 1",0.124681238502484,0.0725786536239125
"491",3,19,2020,"Nov","2020 November","Utah",81050,79.1676053045614,89791.0263677036,914.608874248905,1568174.84120254,"scenario 1",0.0865589734951734,0.0572583005469265
"492",3,21,2020,"Dec","2020 December","Utah",80906,55.8615422509295,74045.6817250747,842.32085784053,1590218.9080632,"scenario 1",0.0663186026215028,0.0465632004182733
"493",3,22,2021,"Jan","2021 January","Utah",70012,85.5550498850655,114672.855421401,907.670323121709,1614585.67860994,"scenario 1",0.0942578463850399,0.0710230847087208
"494",3,24,2021,"Feb","2021 February","Utah",24619,61.893607714806,83852.2224326397,936.895188030113,1606348.16505811,"scenario 1",0.0660624672915031,0.0522005280403244
"495",3,26,2021,"Mar","2021 March","Utah",14403,50.7172246095357,69039.792010156,882.756983574036,1576924.73111267,"scenario 1",0.0574532125525599,0.0437812855921422
"496",1,2,2020,"May","2020 May","Vermont",983,83.0000001152974,83456.1188240998,710.999999999925,332111.975404397,"scenario 1",0.116736990316886,0.251289098270182
"497",1,6,2020,"Jun","2020 June","Vermont",225,81.6944436121002,48067.6853751627,717.885718144072,336906.795978243,"scenario 1",0.113798675119631,0.142673540424121
"498",1,10,2020,"Jul","2020 July","Vermont",211,75.9672432884262,46770.43654012,729.458679649377,336279.3189677,"scenario 1",0.104141941699756,0.139082107944356
"499",2,13,2020,"Aug","2020 August","Vermont",207,77.5524740696747,37818.2566183602,728.708414349424,318541.584503527,"scenario 1",0.106424562338713,0.118723138384908
"500",2,14,2020,"Sep","2020 September","Vermont",128,65.4114319541357,29614.117189266,715.889219156522,309472.113833283,"scenario 1",0.0913708856116104,0.0956923608478
"501",2,17,2020,"Oct","2020 October","Vermont",425,48.3455666323766,27901.4186964298,742.179740871304,313188.529404236,"scenario 1",0.0651399707779949,0.0890882522086788
"502",3,19,2020,"Nov","2020 November","Vermont",1995,49.0000003312459,31359.3203280926,713.999999999937,321306.239247462,"scenario 1",0.0686274514443281,0.0975994751970578
"503",3,21,2020,"Dec","2020 December","Vermont",3240,55.0092848082734,36333.955905707,681.220295327087,314179.197287573,"scenario 1",0.0807510950358002,0.115647236416006
"504",3,22,2021,"Jan","2021 January","Vermont",4551,37.0062408836449,29968.20718478,715.866238183118,321228.2162236,"scenario 1",0.0516943514162191,0.0932925741614173
"505",3,24,2021,"Feb","2021 February","Vermont",3235,44.2980421312627,31707.6870812193,705.741687566352,314538.955836185,"scenario 1",0.06276806785216,0.10080686825238
"506",3,26,2021,"Mar","2021 March","Vermont",4075,40.7152772101235,27405.5965548128,722.050006752165,320085.023021618,"scenario 1",0.0563884451622178,0.0856197403305619
"507",1,2,2020,"May","2020 May","Virginia",44616,113.720890055094,943430.106089279,903.182567700719,4404565.29415264,"scenario 1",0.125911298691912,0.214193692926234
"508",1,6,2020,"Jun","2020 June","Virginia",18205,145.027947500643,730841.60663664,898.435488989956,4411019.63268337,"scenario 1",0.161422772450459,0.165685412329948
"509",1,10,2020,"Jul","2020 July","Virginia",27086,133.035030722206,604425.327692804,916.739955502697,4385251.68004795,"scenario 1",0.145117522066829,0.137831388433832
